        Time / ns                i1/real
               1.3019847                   1.4106301e-18
               1.3031179                   1.4106301e-18
                1.304251                   1.4106301e-18
               1.3053842                   1.4106301e-18
               1.3065172                   1.4106301e-18
               1.3076504                   1.4106301e-18
               1.3087835                   1.4106301e-18
               1.3099167                   1.4106301e-18
               1.3110498                   1.4106301e-18
                1.312183                   1.4106301e-18
               1.3133161                   1.4106301e-18
               1.3144493                   1.4106301e-18
               1.3155824                   1.4106301e-18
               1.3167156                   1.4106301e-18
               1.3178488                   1.4106301e-18
               1.3189819                   1.4106301e-18
               1.3201151                   1.4106301e-18
               1.3212482                   1.4106301e-18
               1.3223814                   1.4106301e-18
               1.3235145                   1.4106301e-18
               1.3246477                   1.4106301e-18
               1.3257807                   1.4106301e-18
                1.326914                   1.4106301e-18
                1.328047                   1.4106301e-18
               1.3291802                   1.4106301e-18
               1.3303133                   1.4106301e-18
               1.3314465                   1.4106301e-18
               1.3325796                   1.4106301e-18
               1.3337128                   1.4106301e-18
               1.3348459                   1.4106301e-18
               1.3359791                   1.4106301e-18
               1.3371122                   1.4106301e-18
               1.3382454                   1.4106301e-18
               1.3393785                   1.4106301e-18
               1.3405117                   1.4106301e-18
               1.3416448                   1.4106301e-18
                1.342778                   1.4106301e-18
               1.3439111                   1.4106301e-18
               1.3450443                   1.4106301e-18
               1.3461773                   1.4106301e-18
               1.3473105                   1.4106301e-18
               1.3484436                   1.4106301e-18
               1.3495768                   1.4106301e-18
                 1.35071                   1.4106301e-18
               1.3518431                   1.4106301e-18
               1.3529763                   1.4106301e-18
               1.3541094                   1.4106301e-18
               1.3552426                   1.4106301e-18
               1.3563757                   1.4106301e-18
               1.3575089                   1.4106301e-18
                1.358642                   1.4106301e-18
               1.3597752                   1.4106301e-18
               1.3609083                   1.4106301e-18
               1.3620415                   1.4106301e-18
               1.3631746                   1.4106301e-18
               1.3643078                   1.4106301e-18
               1.3654408                   1.4106301e-18
                1.366574                   1.4106301e-18
               1.3677071                   1.4106301e-18
               1.3688403                   1.4106301e-18
               1.3699734                   1.4106301e-18
               1.3711066                   1.4106301e-18
               1.3722397                   1.4106301e-18
               1.3733729                   1.4106301e-18
                1.374506                   1.4106301e-18
               1.3756392                   1.4106301e-18
               1.3767723                   1.4106301e-18
               1.3779055                   1.4106301e-18
               1.3790386                   1.4106301e-18
               1.3801718                   1.4106301e-18
               1.3813049                   1.4106301e-18
               1.3824381                   1.4106301e-18
               1.3835713                   1.4106301e-18
               1.3847044                   1.4106301e-18
               1.3858376                   1.4106301e-18
               1.3869706                   1.4106301e-18
               1.3881038                   1.4106301e-18
               1.3892369                   1.4106301e-18
               1.3903701                   1.4106301e-18
               1.3915032                   1.4106301e-18
               1.3926364                   1.4106301e-18
               1.3937695                   1.4106301e-18
               1.3949027                   1.4106301e-18
               1.3960358                   1.4106301e-18
                1.397169                   1.4106301e-18
               1.3983021                   1.4106301e-18
               1.3994353                   1.4106301e-18
               1.4005684                   1.4106301e-18
               1.4017016                   1.4106301e-18
               1.4028347                   1.4106301e-18
               1.4039679                   1.4106301e-18
               1.4051009                   1.4106301e-18
               1.4062341                   1.4106301e-18
               1.4073672                   1.4106301e-18
               1.4085004                   1.4106301e-18
               1.4096335                   1.4106301e-18
               1.4107667                   1.4106301e-18
               1.4118998                   1.4106301e-18
                1.413033                   1.4106301e-18
               1.4141661                   1.4106301e-18
               1.4152993                   1.4106301e-18
               1.4164325                   1.4106301e-18
               1.4175656                   1.4106301e-18
               1.4186988                   1.4106301e-18
               1.4198319                   1.4106301e-18
               1.4209651                   1.4106301e-18
               1.4220982                   1.4106301e-18
               1.4232314                   1.4106301e-18
               1.4243644                   1.4106301e-18
               1.4254977                   1.4106301e-18
               1.4266307                   1.4106301e-18
               1.4277639                   1.4106301e-18
                1.428897                   1.4106301e-18
               1.4300302                   1.4106301e-18
               1.4311633                   1.4106301e-18
               1.4322965                   1.4106301e-18
               1.4334296                   1.4106301e-18
               1.4345628                   1.4106301e-18
               1.4356959                   1.4106301e-18
               1.4368291                   1.4106301e-18
               1.4379622                   1.4106301e-18
               1.4390954                   1.4106301e-18
               1.4402285                   1.4106301e-18
               1.4413617                   1.4106301e-18
               1.4424948                   1.4106301e-18
                1.443628                   1.4106301e-18
                1.444761                   1.4106301e-18
               1.4458942                   1.4106301e-18
               1.4470273                   1.4106301e-18
               1.4481605                   1.4106301e-18
               1.4492937                   1.4106301e-18
               1.4504268                   1.4106301e-18
                 1.45156                   1.4106301e-18
               1.4526931                   1.4106301e-18
               1.4538263                   1.4106301e-18
               1.4549594                   1.4106301e-18
               1.4560926                   1.4106301e-18
               1.4572257                   1.4106301e-18
               1.4583589                   1.4106301e-18
                1.459492                   1.4106301e-18
               1.4606252                   1.4106301e-18
               1.4617583                   1.4106301e-18
               1.4628915                   1.4106301e-18
               1.4640245                   1.4106301e-18
               1.4651577                   1.4106301e-18
               1.4662908                   1.4106301e-18
                1.467424                   1.4106301e-18
               1.4685571                   1.4106301e-18
               1.4696903                   1.4106301e-18
               1.4708234                   1.4106301e-18
               1.4719566                   1.4106301e-18
               1.4730897                   1.4106301e-18
               1.4742229                   1.4106301e-18
                1.475356                   1.4106301e-18
               1.4764892                   1.4106301e-18
               1.4776223                   1.4106301e-18
               1.4787555                   1.4106301e-18
               1.4798886                   1.4106301e-18
               1.4810218                   1.4106301e-18
               1.4821548                   1.4106301e-18
                1.483288                   1.4106301e-18
               1.4844213                   1.4106301e-18
               1.4855543                   1.4106301e-18
               1.4866875                   1.4106301e-18
               1.4878206                   1.4106301e-18
               1.4889538                   1.4106301e-18
               1.4900869                   1.4106301e-18
               1.4912201                   1.4106301e-18
               1.4923532                   1.4106301e-18
               1.4934864                   1.4106301e-18
               1.4946195                   1.4106301e-18
               1.4957527                   1.4106301e-18
               1.4968858                   1.4106301e-18
                1.498019                   1.4106301e-18
               1.4991521                   1.4106301e-18
               1.5002853                   1.4106301e-18
               1.5014184                   1.4106301e-18
               1.5025516                   1.4106301e-18
               1.5036846                   1.4106301e-18
               1.5048178                   1.4106301e-18
               1.5059509                   1.4106301e-18
               1.5070841                   1.4106301e-18
               1.5082172                   1.4106301e-18
               1.5093504                   1.4106301e-18
               1.5104835                   1.4106301e-18
               1.5116167                   1.4106301e-18
               1.5127498                   1.4106301e-18
                1.513883                   1.4106301e-18
               1.5150161                   1.4106301e-18
               1.5161493                   1.4106301e-18
               1.5172825                   1.4106301e-18
               1.5184156                   1.4106301e-18
               1.5195488                   1.4106301e-18
               1.5206819                   1.4106301e-18
               1.5218151                   1.4106301e-18
               1.5229481                   1.4106301e-18
               1.5240813                   1.4106301e-18
               1.5252144                   1.4106301e-18
               1.5263476                   1.4106301e-18
               1.5274807                   1.4106301e-18
               1.5286139                   1.4106301e-18
                1.529747                   1.4106301e-18
               1.5308802                   1.4106301e-18
               1.5320133                   1.4106301e-18
               1.5331465                   1.4106301e-18
               1.5342796                   1.4106301e-18
               1.5354128                   1.4106301e-18
               1.5365459                   1.4106301e-18
               1.5376791                   1.4106301e-18
               1.5388122                   1.4106301e-18
               1.5399454                   1.4106301e-18
               1.5410784                   1.4106301e-18
               1.5422117                   1.4106301e-18
               1.5433447                   1.4106301e-18
               1.5444779                   1.4106301e-18
                1.545611                   1.4106301e-18
               1.5467442                   1.4106301e-18
               1.5478773                   1.4106301e-18
               1.5490105                   1.4106301e-18
               1.5501437                   1.4106301e-18
               1.5512768                   1.4106301e-18
                 1.55241                   1.4106301e-18
               1.5535431                   1.4106301e-18
               1.5546763                   1.4106301e-18
               1.5558094                   1.4106301e-18
               1.5569426                   1.4106301e-18
               1.5580757                   1.4106301e-18
               1.5592089                   1.4106301e-18
                1.560342                   1.4106301e-18
               1.5614752                   1.4106301e-18
               1.5626082                   1.4106301e-18
               1.5637414                   1.4106301e-18
               1.5648745                   1.4106301e-18
               1.5660077                   1.4106301e-18
               1.5671408                   1.4106301e-18
                1.568274                   1.4106301e-18
               1.5694071                   1.4106301e-18
               1.5705403                   1.4106301e-18
               1.5716734                   1.4106301e-18
               1.5728066                   1.4106301e-18
               1.5739397                   1.4106301e-18
               1.5750729                   1.4106301e-18
                1.576206                   1.4106301e-18
               1.5773392                   1.4106301e-18
               1.5784723                   1.4106301e-18
               1.5796055                   1.4106301e-18
               1.5807385                   1.4106301e-18
               1.5818717                   1.4106301e-18
                1.583005                   1.4106301e-18
                1.584138                   1.4106301e-18
               1.5852712                   1.4106301e-18
               1.5864043                   1.4106301e-18
               1.5875375                   1.4106301e-18
               1.5886706                   1.4106301e-18
               1.5898038                   1.4106301e-18
               1.5909369                   1.4106301e-18
               1.5920701                   1.4106301e-18
               1.5932032                   1.4106301e-18
               1.5943364                   1.4106301e-18
               1.5954695                   1.4106301e-18
               1.5966027                   1.4106301e-18
               1.5977358                   1.4106301e-18
                1.598869                   1.4106301e-18
               1.6000021                   1.4106301e-18
               1.6011353                   1.4106301e-18
               1.6022683                   1.4106301e-18
               1.6034015                   1.4106301e-18
               1.6045346                   1.4106301e-18
               1.6056678                   1.4106301e-18
               1.6068009                   1.4106301e-18
               1.6079341                   1.4106301e-18
               1.6090672                   1.4106301e-18
               1.6102004                   1.4106301e-18
               1.6113335                   1.4106301e-18
               1.6124667                   1.4106301e-18
               1.6135998                   1.4106301e-18
                1.614733                   1.4106301e-18
               1.6158662                   1.4106301e-18
               1.6169993                   1.4106301e-18
               1.6181325                   1.4106301e-18
               1.6192656                   1.4106301e-18
               1.6203988                   1.4106301e-18
               1.6215318                   1.4106301e-18
                1.622665                   1.4106301e-18
               1.6237981                   1.4106301e-18
               1.6249313                   1.4106301e-18
               1.6260644                   1.4106301e-18
               1.6271976                   1.4106301e-18
               1.6283307                   1.4106301e-18
               1.6294639                   1.4106301e-18
                1.630597                   1.4106301e-18
               1.6317302                   1.4106301e-18
               1.6328633                   1.4106301e-18
               1.6339965                   1.4106301e-18
               1.6351296                   1.4106301e-18
               1.6362628                   1.4106301e-18
               1.6373959                   1.4106301e-18
               1.6385291                   1.4106301e-18
               1.6396621                   1.4106301e-18
               1.6407954                   1.4106301e-18
               1.6419284                   1.4106301e-18
               1.6430616                   1.4106301e-18
               1.6441947                   1.4106301e-18
               1.6453279                   1.4106301e-18
                1.646461                   1.4106301e-18
               1.6475942                   1.4106301e-18
               1.6487274                   1.4106301e-18
               1.6498605                   1.4106301e-18
               1.6509937                   1.4106301e-18
               1.6521268                   1.4106301e-18
                 1.65326                   1.4106301e-18
               1.6543931                   1.4106301e-18
               1.6555263                   1.4106301e-18
               1.6566594                   1.4106301e-18
               1.6577926                   1.4106301e-18
               1.6589257                   1.4106301e-18
               1.6600589                   1.4106301e-18
               1.6611919                   1.4106301e-18
               1.6623251                   1.4106301e-18
               1.6634582                   1.4106301e-18
               1.6645914                   1.4106301e-18
               1.6657245                   1.4106301e-18
               1.6668577                   1.4106301e-18
               1.6679908                   1.4106301e-18
                1.669124                   1.4106301e-18
               1.6702571                   1.4106301e-18
               1.6713903                   1.4106301e-18
               1.6725234                   1.4106301e-18
               1.6736566                   1.4106301e-18
               1.6747897                   1.4106301e-18
               1.6759229                   1.4106301e-18
                1.677056                   1.4106301e-18
               1.6781892                   1.4106301e-18
               1.6793222                   1.4106301e-18
               1.6804554                   1.4106301e-18
               1.6815886                   1.4106301e-18
               1.6827217                   1.4106301e-18
               1.6838549                   1.4106301e-18
                1.684988                   1.4106301e-18
               1.6861212                   1.4106301e-18
               1.6872543                   1.4106301e-18
               1.6883875                   1.4106301e-18
               1.6895206                   1.4106301e-18
               1.6906538                   1.4106301e-18
               1.6917869                   1.4106301e-18
               1.6929201                   1.4106301e-18
               1.6940532                   1.4106301e-18
               1.6951864                   1.4106301e-18
               1.6963195                   1.4106301e-18
               1.6974527                   1.4106301e-18
               1.6985857                   1.4106301e-18
                1.699719                   1.4106301e-18
                1.700852                   1.4106301e-18
               1.7019852                   1.4106301e-18
               1.7031183                   1.4106301e-18
               1.7042515                   1.4106301e-18
               1.7053846                   1.4106301e-18
               1.7065178                   1.4106301e-18
               1.7076509                   1.4106301e-18
               1.7087841                   1.4106301e-18
               1.7099172                   1.4106301e-18
               1.7110504                   1.4106301e-18
               1.7121835                   1.4106301e-18
               1.7133167                   1.4106301e-18
               1.7144499                   1.4106301e-18
                1.715583                   1.4106301e-18
               1.7167162                   1.4106301e-18
               1.7178493                   1.4106301e-18
               1.7189825                   1.4106301e-18
               1.7201155                   1.4106301e-18
               1.7212487                   1.4106301e-18
               1.7223818                   1.4106301e-18
                1.723515                   1.4106301e-18
               1.7246481                   1.4106301e-18
               1.7257813                   1.4106301e-18
               1.7269144                   1.4106301e-18
               1.7280476                   1.4106301e-18
               1.7291807                   1.4106301e-18
               1.7303139                   1.4106301e-18
                1.731447                   1.4106301e-18
               1.7325802                   1.4106301e-18
               1.7337133                   1.4106301e-18
               1.7348465                   1.4106301e-18
               1.7359796                   1.4106301e-18
               1.7371128                   1.4106301e-18
               1.7382458                   1.4106301e-18
                1.739379                   1.4106301e-18
               1.7405121                   1.4106301e-18
               1.7416453                   1.4106301e-18
               1.7427784                   1.4106301e-18
               1.7439116                   1.4106301e-18
               1.7450447                   1.4106301e-18
               1.7461779                   1.4106301e-18
               1.7473111                   1.4106301e-18
               1.7484442                   1.4106301e-18
               1.7495774                   1.4106301e-18
               1.7507105                   1.4106301e-18
               1.7518437                   1.4106301e-18
               1.7529768                   1.4106301e-18
                 1.75411                   1.4106301e-18
               1.7552431                   1.4106301e-18
               1.7563763                   1.4106301e-18
               1.7575094                   1.4106301e-18
               1.7586426                   1.4106301e-18
               1.7597756                   1.4106301e-18
               1.7609088                   1.4106301e-18
               1.7620419                   1.4106301e-18
               1.7631751                   1.4106301e-18
               1.7643082                   1.4106301e-18
               1.7654414                   1.4106301e-18
               1.7665745                   1.4106301e-18
               1.7677077                   1.4106301e-18
               1.7688408                   1.4106301e-18
                1.769974                   1.4106301e-18
               1.7711071                   1.4106301e-18
               1.7722403                   1.4106301e-18
               1.7733734                   1.4106301e-18
               1.7745066                   1.4106301e-18
               1.7756397                   1.4106301e-18
               1.7767729                   1.4106301e-18
               1.7779059                   1.4106301e-18
               1.7790391                   1.4106301e-18
               1.7801723                   1.4106301e-18
               1.7813054                   1.4106301e-18
               1.7824386                   1.4106301e-18
               1.7835717                   1.4106301e-18
               1.7847049                   1.4106301e-18
                1.785838                   1.4106301e-18
               1.7869712                   1.4106301e-18
               1.7881043                   1.4106301e-18
               1.7892375                   1.4106301e-18
               1.7903706                   1.4106301e-18
               1.7915038                   1.4106301e-18
               1.7926369                   1.4106301e-18
               1.7937701                   1.4106301e-18
               1.7949032                   1.4106301e-18
               1.7960364                   1.4106301e-18
               1.7971694                   1.4106301e-18
               1.7983027                   1.4106301e-18
               1.7994357                   1.4106301e-18
               1.8005689                   1.4106301e-18
                1.801702                   1.4106301e-18
               1.8028352                   1.4106301e-18
               1.8039683                   1.4106301e-18
               1.8051015                   1.4106301e-18
               1.8062346                   1.4106301e-18
               1.8073678                   1.4106301e-18
               1.8085009                   1.4106301e-18
               1.8096341                   1.4106301e-18
               1.8107672                   1.4106301e-18
               1.8119004                   1.4106301e-18
               1.8130336                   1.4106301e-18
               1.8141667                   1.4106301e-18
               1.8152999                   1.4106301e-18
                1.816433                   1.4106301e-18
               1.8175662                   1.4106301e-18
               1.8186992                   1.4106301e-18
               1.8198324                   1.4106301e-18
               1.8209655                   1.4106301e-18
               1.8220987                   1.4106301e-18
               1.8232318                   1.4106301e-18
                1.824365                   1.4106301e-18
               1.8254981                   1.4106301e-18
               1.8266313                   1.4106301e-18
               1.8277644                   1.4106301e-18
               1.8288976                   1.4106301e-18
               1.8300307                   1.4106301e-18
               1.8311639                   1.4106301e-18
                1.832297                   1.4106301e-18
               1.8334302                   1.4106301e-18
               1.8345633                   1.4106301e-18
               1.8356965                   1.4106301e-18
               1.8368295                   1.4106301e-18
               1.8379627                   1.4106301e-18
               1.8390958                   1.4106301e-18
                1.840229                   1.4106301e-18
               1.8413621                   1.4106301e-18
               1.8424953                   1.4106301e-18
               1.8436284                   1.4106301e-18
               1.8447616                   1.4106301e-18
               1.8458948                   1.4106301e-18
               1.8470279                   1.4106301e-18
               1.8481611                   1.4106301e-18
               1.8492942                   1.4106301e-18
               1.8504274                   1.4106301e-18
               1.8515605                   1.4106301e-18
               1.8526937                   1.4106301e-18
               1.8538268                   1.4106301e-18
                 1.85496                   1.4106301e-18
                1.856093                   1.4106301e-18
               1.8572263                   1.4106301e-18
               1.8583593                   1.4106301e-18
               1.8594925                   1.4106301e-18
               1.8606256                   1.4106301e-18
               1.8617588                   1.4106301e-18
               1.8628919                   1.4106301e-18
               1.8640251                   1.4106301e-18
               1.8651582                   1.4106301e-18
               1.8662914                   1.4106301e-18
               1.8674245                   1.4106301e-18
               1.8685577                   1.4106301e-18
               1.8696908                   1.4106301e-18
                1.870824                   1.4106301e-18
               1.8719571                   1.4106301e-18
               1.8730903                   1.4106301e-18
               1.8742234                   1.4106301e-18
               1.8753566                   1.4106301e-18
               1.8764896                   1.4106301e-18
               1.8776228                   1.4106301e-18
                1.878756                   1.4106301e-18
               1.8798891                   1.4106301e-18
               1.8810223                   1.4106301e-18
               1.8821554                   1.4106301e-18
               1.8832886                   1.4106301e-18
               1.8844217                   1.4106301e-18
               1.8855549                   1.4106301e-18
                1.886688                   1.4106301e-18
               1.8878212                   1.4106301e-18
               1.8889543                   1.4106301e-18
               1.8900875                   1.4106301e-18
               1.8912206                   1.4106301e-18
               1.8923538                   1.4106301e-18
               1.8934869                   1.4106301e-18
               1.8946201                   1.4106301e-18
               1.8957531                   1.4106301e-18
               1.8968863                   1.4106301e-18
               1.8980194                   1.4106301e-18
               1.8991526                   1.4106301e-18
               1.9002857                   1.4106301e-18
               1.9014189                   1.4106301e-18
                1.902552                   1.4106301e-18
               1.9036852                   1.4106301e-18
               1.9048183                   1.4106301e-18
               1.9059515                   1.4106301e-18
               1.9070846                   1.4106301e-18
               1.9082178                   1.4106301e-18
               1.9093509                   1.4106301e-18
               1.9104841                   1.4106301e-18
               1.9116173                   1.4106301e-18
               1.9127504                   1.4106301e-18
               1.9138836                   1.4106301e-18
               1.9150167                   1.4106301e-18
               1.9161499                   1.4106301e-18
               1.9172829                   1.4106301e-18
               1.9184161                   1.4106301e-18
               1.9195492                   1.4106301e-18
               1.9206824                   1.4106301e-18
               1.9218155                   1.4106301e-18
               1.9229487                   1.4106301e-18
               1.9240818                   1.4106301e-18
                1.925215                   1.4106301e-18
               1.9263481                   1.4106301e-18
               1.9274813                   1.4106301e-18
               1.9286144                   1.4106301e-18
               1.9297476                   1.4106301e-18
               1.9308807                   1.4106301e-18
               1.9320139                   1.4106301e-18
                1.933147                   1.4106301e-18
               1.9342802                   1.4106301e-18
               1.9354132                   1.4106301e-18
               1.9365464                   1.4106301e-18
               1.9376795                   1.4106301e-18
               1.9388127                   1.4106301e-18
               1.9399458                   1.4106301e-18
                1.941079                   1.4106301e-18
               1.9422121                   1.4106301e-18
               1.9433453                   1.4106301e-18
               1.9444785                   1.4106301e-18
               1.9456116                   1.4106301e-18
               1.9467448                   1.4106301e-18
               1.9478779                   1.4106301e-18
               1.9490111                   1.4106301e-18
               1.9501442                   1.4106301e-18
               1.9512774                   1.4106301e-18
               1.9524105                   1.4106301e-18
               1.9535437                   1.4106301e-18
               1.9546767                   1.4106301e-18
                 1.95581                   1.4106301e-18
                1.956943                   1.4106301e-18
               1.9580762                   1.4106301e-18
               1.9592093                   1.4106301e-18
               1.9603425                   1.4106301e-18
               1.9614756                   1.4106301e-18
               1.9626088                   1.4106301e-18
               1.9637419                   1.4106301e-18
               1.9648751                   1.4106301e-18
               1.9660082                   1.4106301e-18
               1.9671414                   1.4106301e-18
               1.9682745                   1.4106301e-18
               1.9694077                   1.4106301e-18
               1.9705408                   1.4106301e-18
                1.971674                   1.4106301e-18
                1.972807                   1.4106301e-18
               1.9739403                   1.4106301e-18
               1.9750733                   1.4106301e-18
               1.9762065                   1.4106301e-18
               1.9773397                   1.4106301e-18
               1.9784728                   1.4106301e-18
                1.979606                   1.4106301e-18
               1.9807391                   1.4106301e-18
               1.9818723                   1.4106301e-18
               1.9830054                   1.4106301e-18
               1.9841386                   1.4106301e-18
               1.9852717                   1.4106301e-18
               1.9864049                   1.4106301e-18
                1.987538                   1.4106301e-18
               1.9886712                   1.4106301e-18
               1.9898043                   1.4106301e-18
               1.9909375                   1.4106301e-18
               1.9920706                   1.4106301e-18
               1.9932038                   1.4106301e-18
               1.9943368                   1.4106301e-18
                 1.99547                   1.4106301e-18
               1.9966031                   1.4106301e-18
               1.9977363                   1.4106301e-18
               1.9988694                   1.4106301e-18
               2.0000026                   1.4106301e-18
               2.0011358                   1.4106301e-18
               2.0022688                   1.4106301e-18
                2.003402                   1.4106301e-18
               2.0045352                   1.4106301e-18
               2.0056684                   1.4106301e-18
               2.0068014                   1.4106301e-18
               2.0079346                   1.4106301e-18
               2.0090678                   1.4106301e-18
                2.010201                   1.4106301e-18
               2.0113342                   1.4106301e-18
               2.0124671                   1.4106301e-18
               2.0136003                   1.4106301e-18
               2.0147336                   1.4106301e-18
               2.0158668                   1.4106301e-18
               2.0169997                   1.4106301e-18
               2.0181329                   1.4106301e-18
               2.0192661                   1.4106301e-18
               2.0203993                   1.4106301e-18
               2.0215323                   1.4106301e-18
               2.0226655                   1.4106301e-18
               2.0237987                   1.4106301e-18
               2.0249319                   1.4106301e-18
               2.0260649                   1.4106301e-18
               2.0271981                   1.4106301e-18
               2.0283313                   1.4106301e-18
               2.0294645                   1.4106301e-18
               2.0305974                   1.4106301e-18
               2.0317307                   1.4106301e-18
               2.0328639                   1.4106301e-18
               2.0339971                   1.4106301e-18
                 2.03513                   1.4106301e-18
               2.0362632                   1.4106301e-18
               2.0373964                   1.4106301e-18
               2.0385296                   1.4106301e-18
               2.0396626                   1.4106301e-18
               2.0407958                   1.4106301e-18
                2.041929                   1.4106301e-18
               2.0430622                   1.4106301e-18
               2.0441954                   1.4106301e-18
               2.0453284                   1.4106301e-18
               2.0464616                   1.4106301e-18
               2.0475948                   1.4106301e-18
                2.048728                   1.4106301e-18
                2.049861                   1.4106301e-18
               2.0509942                   1.4106301e-18
               2.0521274                   1.4106301e-18
               2.0532606                   1.4106301e-18
               2.0543935                   1.4106301e-18
               2.0555267                   1.4106301e-18
               2.0566599                   1.4106301e-18
               2.0577931                   1.4106301e-18
               2.0589261                   1.4106301e-18
               2.0600593                   1.4106301e-18
               2.0611925                   1.4106301e-18
               2.0623257                   1.4106301e-18
               2.0634587                   1.4106301e-18
               2.0645919                   1.4106301e-18
               2.0657251                   1.4106301e-18
               2.0668583                   1.4106301e-18
               2.0679913                   1.4106301e-18
               2.0691245                   1.4106301e-18
               2.0702577                   1.4106301e-18
               2.0713909                   1.4106301e-18
               2.0725238                   1.4106301e-18
                2.073657                   1.4106301e-18
               2.0747902                   1.4106301e-18
               2.0759234                   1.4106301e-18
               2.0770566                   1.4106301e-18
               2.0781896                   1.4106301e-18
               2.0793228                   1.4106301e-18
                2.080456                   1.4106301e-18
               2.0815892                   1.4106301e-18
               2.0827222                   1.4106301e-18
               2.0838554                   1.4106301e-18
               2.0849886                   1.4106301e-18
               2.0861218                   1.4106301e-18
               2.0872548                   1.4106301e-18
                2.088388                   1.4106301e-18
               2.0895212                   1.4106301e-18
               2.0906544                   1.4106301e-18
               2.0917873                   1.4106301e-18
               2.0929205                   1.4106301e-18
               2.0940537                   1.4106301e-18
               2.0951869                   1.4106301e-18
               2.0963199                   1.4106301e-18
               2.0974531                   1.4106301e-18
               2.0985863                   1.4106301e-18
               2.0997195                   1.4106301e-18
               2.1008525                   1.4106301e-18
               2.1019857                   1.4106301e-18
               2.1031189                   1.4106301e-18
               2.1042521                   1.4106301e-18
               2.1053851                   1.4106301e-18
               2.1065183                   1.4106301e-18
               2.1076515                   1.4106301e-18
               2.1087847                   1.4106301e-18
               2.1099179                   1.4106301e-18
               2.1110508                   1.4106301e-18
                2.112184                   1.4106301e-18
               2.1133173                   1.4106301e-18
               2.1144505                   1.4106301e-18
               2.1155834                   1.4106301e-18
               2.1167166                   1.4106301e-18
               2.1178498                   1.4106301e-18
                2.118983                   1.4106301e-18
                2.120116                   1.4106301e-18
               2.1212492                   1.4106301e-18
               2.1223824                   1.4106301e-18
               2.1235156                   1.4106301e-18
               2.1246486                   1.4106301e-18
               2.1257818                   1.4106301e-18
                2.126915                   1.4106301e-18
               2.1280482                   1.4106301e-18
               2.1291811                   1.4106301e-18
               2.1303144                   1.4106301e-18
               2.1314476                   1.4106301e-18
               2.1325808                   1.4106301e-18
               2.1337137                   1.4106301e-18
               2.1348469                   1.4106301e-18
               2.1359801                   1.4106301e-18
               2.1371133                   1.4106301e-18
               2.1382463                   1.4106301e-18
               2.1393795                   1.4106301e-18
               2.1405127                   1.4106301e-18
               2.1416459                   1.4106301e-18
               2.1427791                   1.4106301e-18
               2.1439121                   1.4106301e-18
               2.1450453                   1.4106301e-18
               2.1461785                   1.4106301e-18
               2.1473117                   1.4106301e-18
               2.1484447                   1.4106301e-18
               2.1495779                   1.4106301e-18
               2.1507111                   1.4106301e-18
               2.1518443                   1.4106301e-18
               2.1529772                   1.4106301e-18
               2.1541104                   1.4106301e-18
               2.1552436                   1.4106301e-18
               2.1563768                   1.4106301e-18
               2.1575098                   1.4106301e-18
                2.158643                   1.4106301e-18
               2.1597762                   1.4106301e-18
               2.1609094                   1.4106301e-18
               2.1620424                   1.4106301e-18
               2.1631756                   1.4106301e-18
               2.1643088                   1.4106301e-18
                2.165442                   1.4106301e-18
                2.166575                   1.4106301e-18
               2.1677082                   1.4106301e-18
               2.1688414                   1.4106301e-18
               2.1699746                   1.4106301e-18
               2.1711075                   1.4106301e-18
               2.1722407                   1.4106301e-18
               2.1733739                   1.4106301e-18
               2.1745071                   1.4106301e-18
               2.1756403                   1.4106301e-18
               2.1767733                   1.4106301e-18
               2.1779065                   1.4106301e-18
               2.1790397                   1.4106301e-18
               2.1801729                   1.4106301e-18
               2.1813059                   1.4106301e-18
               2.1824391                   1.4106301e-18
               2.1835723                   1.4106301e-18
               2.1847055                   1.4106301e-18
               2.1858385                   1.4106301e-18
               2.1869717                   1.4106301e-18
               2.1881049                   1.4106301e-18
               2.1892381                   1.4106301e-18
                2.190371                   1.4106301e-18
               2.1915042                   1.4106301e-18
               2.1926374                   1.4106301e-18
               2.1937706                   1.4106301e-18
               2.1949036                   1.4106301e-18
               2.1960368                   1.4106301e-18
